Date,Open,High,Low,Close,Volume,Adj Close
2011-01-25,336.329994,341.439991,334.570007,341.39999,136717000,45.166696
2011-01-24,326.869991,337.449993,326.720001,337.449993,143670800,44.644118
2011-01-21,333.769989,334.880001,326.630013,326.720001,188600300,43.224556
2011-01-20,336.429996,338.299999,330.119999,332.680004,191197300,44.013055
2011-01-19,348.350002,348.599995,336.879993,338.840012,283903200,44.828015
2011-01-18,329.520012,344.759987,326.000011,340.650013,470249500,45.067475
2011-01-14,345.889999,348.479992,344.440006,348.479992,77210000,46.10337
2011-01-13,345.159996,346.640003,343.850006,345.680008,74195100,45.732936
2011-01-12,343.249992,344.429993,342.000004,344.420006,75647600,45.56624
2011-01-11,344.87999,344.959991,339.470013,341.639996,111027000,45.198449
2011-01-10,338.829998,343.229992,337.169987,342.450001,112140000,45.305611
2011-01-07,333.989994,336.349995,331.900013,336.120003,77982800,44.468162
2011-01-06,334.719997,335.249996,332.900009,333.729988,75107200,44.151967
2011-01-05,329.549999,334.339989,329.500011,334.000008,63879900,44.18769
2011-01-04,332.439999,332.50,328.149994,331.290012,77270200,43.829162
2011-01-03,325.640003,330.260002,324.840012,329.57,111284600,43.601607
2010-12-31,322.950008,323.480007,321.309998,322.560013,48377000,42.674196
2010-12-30,325.48,325.509987,323.050011,323.660011,39373600,42.819724
2010-12-29,326.21999,326.450008,325.099991,325.290009,40784800,43.03537
2010-12-28,325.909996,326.66,325.05999,325.470013,43981000,43.059185
2010-12-27,322.850006,325.439999,321.519989,324.680008,62454000,42.954668
2010-12-23,324.999989,325.150005,323.169987,323.60001,55789300,42.811786
2010-12-22,324.360001,325.720005,323.549995,325.159992,66480400,43.018169
2010-12-21,322.999996,324.389988,322.049988,324.199997,64088500,42.891163
2010-12-20,321.599991,323.249989,318.230007,322.209991,96402600,42.627889
2010-12-17,321.630005,321.790009,320.23,320.610008,96732300,42.416213
2010-12-16,321.089993,322.610001,320.10001,321.249996,80507700,42.500883
2010-12-15,320.000008,322.999996,319.190002,320.359989,104328000,42.383136
2010-12-14,321.730007,322.540012,319.000011,320.290001,87752000,42.373877
2010-12-13,324.369987,325.05999,321.000004,321.670006,109953900,42.556449
2010-12-10,319.650013,321.049992,318.600002,320.559994,65627800,42.409597
2010-12-09,322.12999,322.500011,319.020012,319.760002,73537800,42.303759
2010-12-08,319.630013,321.020004,317.110008,321.009991,80483900,42.46913
2010-12-07,323.799988,323.990005,318.119991,318.210007,97863500,42.098697
2010-12-06,318.640003,322.329994,318.419998,320.149998,112120400,42.355355
2010-12-03,317.010006,318.64999,316.340004,317.440002,85523200,41.996826
2010-12-02,317.529991,319.000011,314.890011,318.150005,115709300,42.090759
2010-12-01,315.269993,317.749996,315.00,316.400005,115437700,41.859236
2010-11-30,313.539993,314.360012,310.869999,311.150005,125464500,41.16467
2010-11-29,315.500011,317.480003,311.379997,316.870003,111446300,41.921416
2010-11-26,313.739998,317.700008,312.940006,315.00,59396400,41.674018
2010-11-24,312.000011,315.400009,311.749992,314.799995,103431300,41.647558
2010-11-23,310.449989,311.749992,306.559994,308.730003,129861900,40.844507
2010-11-22,306.679996,313.359989,305.869991,313.359989,98268800,41.457047
2010-11-19,307.970013,308.400009,305.23999,306.730011,96210800,40.579911
2010-11-18,305.199989,309.669998,304.689991,308.429996,123622800,40.804816
2010-11-17,301.200005,303.990002,297.760006,300.499989,119862400,39.755689
2010-11-16,305.720001,307.599991,299.319988,301.59,164412500,39.899895
2010-11-15,308.460011,310.540005,306.27,307.040005,100901500,40.620923
2010-11-12,315.999996,316.500008,303.629993,308.029987,198961700,40.751896
2010-11-11,315.00,318.399998,314.249996,316.649998,90321000,41.89231
2010-11-10,316.640011,318.769993,313.550007,318.030003,96056800,42.074883
2010-11-09,321.049992,321.300011,314.499989,316.079998,95886000,41.8169
2010-11-08,317.199997,319.769989,316.759987,318.620003,70439600,42.152939
2010-11-05,317.990002,319.570011,316.75,317.130009,90313300,41.955815
2010-11-04,315.449997,320.180012,315.029987,318.270008,160622000,42.106635
2010-11-03,311.37001,312.880005,308.529999,312.800003,127087100,41.382962
2010-11-02,307.000004,310.19001,307.000004,309.360004,108482500,40.927855
2010-11-01,302.220001,305.599998,302.200001,304.179993,105972300,40.242547
2010-10-29,304.230007,305.880005,300.87001,300.98,107627800,39.819193
2010-10-28,307.950012,308.00,300.899998,305.23999,137762800,40.382784
2010-10-27,307.650005,309.89999,305.599998,307.830009,99750700,40.725439
2010-10-26,306.869987,309.740013,305.650013,308.049988,98232400,40.754542
2010-10-25,309.090012,311.600002,308.44001,308.839993,98115500,40.859058
2010-10-22,309.070011,310.039993,306.299988,307.470001,93194500,40.677811
2010-10-21,312.359993,314.739994,306.799999,309.520008,137865000,40.949023
2010-10-20,308.999996,314.249996,306.869987,310.529991,180406100,41.082643
2010-10-19,303.400002,313.770012,300.020004,309.489994,308196000,40.945053
2010-10-18,318.470013,319.000011,314.289997,317.999989,273252700,42.070912
2010-10-15,307.439987,315.00,304.909996,314.739994,230548500,41.63962
2010-10-14,301.690002,302.469994,300.400013,302.30999,108824100,39.995149
2010-10-13,300.200008,301.959995,299.799999,300.140007,157523100,39.708064
2010-10-12,295.409992,299.499992,292.490005,298.539997,139636000,39.496385
2010-10-11,294.73999,297.239994,294.599987,295.360004,106938300,39.075677
2010-10-08,291.709988,294.500011,289.999989,294.069988,164600800,38.905009
2010-10-07,290.339996,290.48,286.910011,289.219997,102099900,38.263363
2010-10-06,289.589993,291.989994,285.259987,289.19001,167717200,38.259396
2010-10-05,281.999992,289.449989,281.819988,288.939991,125491800,38.226319
2010-10-04,281.60001,282.900013,277.769989,278.639996,108825500,36.863645
2010-10-01,286.149994,286.57999,281.349991,282.520004,112035700,37.376964
2010-09-30,288.999992,289.999989,281.249989,283.749992,168347900,37.53969
2010-09-29,287.229992,289.809998,286.000004,287.369995,117411000,38.018611
2010-09-28,291.769989,291.769989,274.999992,286.859997,258760600,37.951139
2010-09-27,293.98,294.730003,291.009998,291.159988,120708700,38.520021
2010-09-24,292.10001,293.530003,290.549988,292.319988,162372000,38.673487
2010-09-23,286.329998,292.759998,286.000004,288.919991,196529200,38.223673
2010-09-22,282.709995,287.979996,282.409988,287.750004,146322400,38.068885
2010-09-21,283.860008,287.349995,282.789997,283.769993,167018600,37.542336
2010-09-20,276.07999,283.780006,275.849998,283.230007,164669400,37.470896
2010-09-17,277.689987,277.960007,273.679989,275.369987,158619300,36.431028
2010-09-16,270.23999,276.669991,269.50,276.569988,163025800,36.589786
2010-09-15,268.17001,270.379993,267.839989,270.21999,107342200,35.749691
2010-09-14,266.209991,269.170006,265.519989,268.059994,102037600,35.463927
2010-09-13,265.819996,268.279999,265.759995,267.039997,97195000,35.328983
2010-09-10,263.190002,264.499992,261.400002,263.410007,96885600,34.848741
2010-09-09,265.040005,266.520012,262.92001,263.07,109643800,34.803758
2010-09-08,259.779991,264.390003,259.100002,262.92001,131637800,34.783915
2010-09-07,256.639999,259.529999,256.250004,257.810013,85639400,34.10787
2010-09-03,255.090004,258.779995,254.500004,258.770008,130197200,34.234876
2010-09-02,251.26001,252.169991,248.569988,252.169991,103856900,33.361704
2010-09-01,247.46999,251.459988,246.280003,250.330002,174259400,33.118276
2010-08-31,241.849995,244.55999,240.349987,243.10001,105196700,32.161759
2010-08-30,240.76001,245.750004,240.680008,242.499996,95822300,32.082378
2010-08-27,241.749992,242.610012,235.559998,241.620003,137097800,31.965957
2010-08-26,245.449997,245.750004,240.279999,240.279999,116626300,31.788676
2010-08-25,238.040001,243.98999,237.200008,242.889992,149216900,32.133974
2010-08-24,242.669987,243.000008,238.650002,239.930004,150641400,31.742372
2010-08-23,251.790009,252.00,245.249992,245.799992,103510400,32.518963
2010-08-20,249.390007,253.919991,249.000011,249.639999,96057500,33.02699
2010-08-19,252.839993,253.480007,248.680004,249.880005,106676500,33.058742
2010-08-18,252.360008,254.669994,251.57999,253.070011,84924000,33.480775
2010-08-17,250.080009,254.629993,249.199989,251.970013,105660100,33.335247
2010-08-16,247.580006,250.009995,246.62001,247.640007,79607500,32.762394
2010-08-13,251.650005,251.879997,249.09,249.099987,88717300,32.955547
2010-08-12,246.689999,253.099998,246.119999,251.790009,133730100,33.311433
2010-08-11,255.399998,255.689991,249.80999,250.189999,155013600,33.099754
2010-08-10,259.850006,260.449993,257.550007,259.409996,112980000,34.319545
2010-08-09,261.480003,262.150005,259.57,261.749996,75782000,34.629124
2010-08-06,259.779991,261.48999,257.630009,260.090012,111224400,34.40951
2010-08-05,261.729996,263.179989,260.549995,261.700008,72274300,34.622511
2010-08-04,262.840008,264.279987,260.30999,262.980011,105093800,34.791853
2010-08-03,261.010006,263.259991,259.42001,261.93,104413400,34.652938
2010-08-02,260.440006,262.589989,259.619987,261.849998,107013900,34.642354
2010-07-30,255.889996,259.699989,254.900013,257.25,112052500,34.033781
2010-07-29,260.709999,262.64999,256.099987,258.109993,160951700,34.147557
2010-07-28,263.669987,265.990013,260.249989,260.959991,129996300,34.524607
2010-07-27,260.870003,264.799999,260.300003,264.080009,146192900,34.937381
2010-07-26,259.999996,260.099998,257.710011,259.280006,105137900,34.302348
2010-07-23,257.089996,260.380005,256.279991,259.939995,133347200,34.389663
2010-07-22,257.679996,259.999996,255.310009,259.02,161329700,34.26795
2010-07-21,265.089993,265.149994,253.999992,254.239998,296417800,33.635563
2010-07-20,242.900005,252.899994,240.010006,251.890011,268737700,33.324663
2010-07-19,249.880005,249.880005,239.60001,245.580013,256119500,32.48986
2010-07-16,253.18,254.970001,248.410011,249.900005,259964600,33.061388
2010-07-15,248.230007,256.969994,247.299999,251.450001,206216500,33.26645
2010-07-14,249.379993,255.800007,249.000011,252.730003,203011900,33.435793
2010-07-13,256.319992,256.399994,246.429993,251.799995,297731000,33.312754
2010-07-12,258.530003,261.849998,254.860012,257.290001,140719600,34.039073
2010-07-09,256.889992,259.899994,255.159992,259.619987,108330600,34.347327
2010-07-08,262.48,262.900009,254.889999,258.089993,184536100,34.144911
2010-07-07,250.490005,258.770008,249.749989,258.670006,163639000,34.221646
2010-07-06,251.000004,252.799992,246.16,248.62999,153808900,32.893367
2010-07-02,250.490005,250.929989,243.200012,246.939991,173460700,32.669783
2010-07-01,254.299999,254.800011,243.220013,248.48,255724000,32.873524
2010-06-30,256.709988,257.96999,250.009995,251.530003,184863000,33.277034
2010-06-29,264.12001,264.390003,254.299999,256.170002,283336200,33.890899
2010-06-28,266.930008,269.749992,264.519993,268.299999,146237000,35.495679
2010-06-25,270.060013,270.270004,265.810009,266.699989,137485600,35.284
2010-06-24,271.000008,273.200005,268.099995,268.999989,178569300,35.588287
2010-06-23,274.580009,274.660011,267.89999,270.969994,192114300,35.848915
2010-06-22,272.160007,275.970001,271.499992,273.850006,179315500,36.229937
2010-06-21,277.689987,279.009991,268.729996,270.170002,194122600,35.743078
2010-06-18,272.249996,274.999992,271.419991,274.070011,196155400,36.259043
2010-06-17,270.599998,272.899998,269.50,271.869987,218213800,35.967983
2010-06-16,261.099995,267.75,260.629997,267.249989,195919500,35.356764
2010-06-15,255.640003,259.850006,255.50,259.690002,146268500,34.35659
2010-06-14,255.960011,259.14999,254.010006,254.279999,150740100,33.640855
2010-06-11,248.230007,253.859989,247.369987,253.509995,136439800,33.538984
2010-06-10,244.839996,250.980003,242.199989,250.510006,194089000,33.14209
2010-06-09,251.470001,251.899998,242.490009,243.200012,213657500,32.174989
2010-06-08,253.240002,253.799988,245.650002,249.330006,250192600,32.985978
2010-06-07,258.289997,259.14999,250.550007,250.940002,221735500,33.198978
2010-06-04,258.209995,261.900013,254.629993,255.960011,189576100,33.863118
2010-06-03,265.180008,265.550003,260.409992,263.119987,162526700,34.810372
2010-06-02,264.539993,264.799999,260.32999,263.949993,172137000,34.92018
2010-06-01,259.690002,265.939999,258.959999,260.830002,219118200,34.50741
2010-05-28,259.389996,259.400009,253.349991,256.880005,203903700,33.984832
2010-05-27,250.599995,253.890003,249.110001,253.349991,166570600,33.517816
2010-05-26,250.080009,252.12999,243.750011,244.109993,212663500,32.295378
2010-05-25,239.349991,246.759987,237.160007,245.220005,262001600,32.442231
2010-05-24,247.279999,250.900002,246.260002,246.759987,188559700,32.645969
2010-05-21,232.819988,244.499989,231.349995,242.319992,305972800,32.058564
2010-05-20,241.880009,243.849987,236.209999,237.759995,320728800,31.455283
2010-05-19,249.499996,252.919994,244.85001,248.339996,256431700,32.855001
2010-05-18,256.980007,258.550003,250.259987,252.360008,195669600,33.386843
2010-05-17,254.700008,256.179989,247.709995,254.219997,190708700,33.632917
2010-05-14,255.159992,256.479996,249.499996,253.819988,189840700,33.579996
2010-05-13,263.21999,265.000004,256.399994,258.360012,149928100,34.180634
2010-05-12,259.240005,263.130001,258.699993,262.090004,163594900,34.674106
2010-05-11,251.839996,259.890007,250.499992,256.519997,212226700,33.937203
2010-05-10,250.25,254.649994,248.529987,253.990005,246076600,33.602489
2010-05-07,243.710011,246.569996,225.209988,235.860004,419004600,31.203918
2010-05-06,253.830002,258.249996,199.249994,246.249989,321465200,32.578497
2010-05-05,253.03001,258.140007,248.729992,255.989998,220775800,33.867085
2010-05-04,262.889996,263.290005,256.749989,258.679993,180954900,34.222967
2010-05-03,263.840004,267.87999,262.880009,266.349995,113585500,35.237697
2010-04-30,269.310009,270.570011,260.999992,261.090008,135615900,34.541808
2010-04-29,263.020012,270.000011,262.010002,268.640007,139710200,35.540662
2010-04-28,263.250004,264.000008,256.410007,261.600006,189600600,34.60928
2010-04-27,267.269989,267.839989,260.520008,262.039989,177335900,34.66749
2010-04-26,271.880001,272.459988,268.19001,269.50,119767200,35.654438
2010-04-23,267.990005,272.180008,266.999996,270.82999,199238900,35.830393
2010-04-22,258.240009,266.750004,256.199989,266.469997,198356200,35.253573
2010-04-21,258.799995,260.249989,255.729992,259.220005,245597800,34.29441
2010-04-20,248.540001,249.250004,242.960007,244.590004,184581600,32.358883
2010-04-19,247.030006,247.889999,241.769993,247.070007,141731100,32.686984
2010-04-16,248.569988,251.140007,244.550003,247.400002,187636400,32.730642
2010-04-15,245.779991,249.029999,245.509998,248.92001,94196200,32.931736
2010-04-14,245.280006,245.810005,244.069992,245.690002,101019100,32.504411
2010-04-13,241.860008,242.800003,241.110004,242.430008,76552700,32.073119
2010-04-12,242.199989,243.069996,241.809994,242.290005,83256600,32.054597
2010-04-09,241.430012,241.889996,240.460003,241.789993,83545700,31.988446
2010-04-08,240.440002,241.540001,238.040001,239.950005,143247300,31.745018
2010-04-07,239.549995,241.92001,238.659988,240.600006,157125500,31.831013
2010-04-06,238.200005,240.239998,237.000004,239.540009,111754300,31.690777
2010-04-05,234.980011,238.509998,234.769993,238.489998,171126900,31.551862
2010-04-01,237.41,238.730003,232.75,235.969994,150786300,31.218469
2010-03-31,235.490009,236.610008,234.459999,235.000011,107664900,31.090142
2010-03-30,236.599995,237.479988,234.250008,235.849991,131827500,31.202593
2010-03-29,232.999992,233.869999,231.619987,232.389992,135186100,30.74484
2010-03-26,228.949993,231.950008,228.550011,230.899998,160218800,30.547716
2010-03-25,230.919998,230.970013,226.250011,226.649994,135571100,29.985447
2010-03-24,227.640003,230.200008,227.509987,229.370003,149445100,30.3453
2010-03-23,225.640011,228.780003,224.100002,228.359993,150607800,30.211678
2010-03-22,220.469999,225.999992,220.150005,224.750004,114104900,29.734082
2010-03-19,224.790005,225.240002,221.230003,222.25,139861400,29.403335
2010-03-18,224.100002,224.999996,222.609995,224.650002,85527400,29.720851
2010-03-17,224.899994,226.449989,223.269997,224.120003,112739200,29.650733
2010-03-16,224.180004,224.979996,222.510006,224.449997,111727000,29.694391
2010-03-15,225.380005,225.500008,220.249994,223.839996,123375700,29.613689
2010-03-12,227.37001,227.729992,225.75,226.600006,104080900,29.978834
2010-03-11,223.909998,225.500008,223.319998,225.500008,101425100,29.833306
2010-03-10,223.829996,225.480007,223.199995,224.839993,149054500,29.745987
2010-03-09,218.310003,224.999996,217.889994,223.020004,230064800,29.505205
2010-03-08,220.010002,220.090004,218.250002,219.079994,107472400,28.983948
2010-03-05,214.940006,219.699995,214.629999,218.950005,224905100,28.966751
2010-03-04,209.279997,210.919994,208.629995,210.710003,91510300,27.876611
2010-03-03,208.940002,209.869997,207.940006,209.329998,93013200,27.694038
2010-03-02,209.929998,210.830006,207.740002,208.85,141636600,27.630535
2010-03-01,205.749996,209.500002,205.450003,208.990004,137523400,27.649058
2010-02-26,202.379999,205.169996,202.000004,204.619997,126865200,27.070912
2010-02-25,197.380005,202.859997,196.889994,202.000004,166281500,26.724291
2010-02-24,198.229998,201.440004,197.840002,200.66,115141600,26.547011
2010-02-23,199.999998,201.330002,195.709993,197.059998,143773700,26.070736
2010-02-22,202.339998,202.500002,199.190006,200.419994,97640900,26.515259
2010-02-19,201.860001,203.200005,201.109997,201.669996,103867400,26.680632
2010-02-18,201.629995,203.889994,200.920006,202.929998,105706300,26.847328
2010-02-17,204.190001,204.310003,200.860004,202.550003,109099200,26.797055
2010-02-16,201.940002,203.690002,201.520006,203.399996,135934400,26.909508
2010-02-12,198.109995,201.639996,195.500002,200.379993,163867200,26.509966
2010-02-11,194.880001,199.750006,194.059996,198.669994,137586400,26.283736
2010-02-10,195.889997,196.60,194.26,195.120007,92590400,25.814078
2010-02-09,196.419996,197.499994,194.749998,196.190004,158221700,25.955637
2010-02-08,195.690006,197.880003,193.999994,194.119997,119567700,25.681779
2010-02-05,192.630003,196.00,190.850002,195.460001,212576700,25.859059
2010-02-04,196.730003,198.370001,191.570005,192.050003,189413000,25.407921
2010-02-03,195.169994,200.200003,194.420004,199.229994,153832000,26.357823
2010-02-02,195.909998,196.319994,193.379993,195.859997,174585600,25.911978
2010-02-01,192.369997,196.00,191.299999,194.729998,187469100,25.762481
2010-01-29,201.079996,202.199995,190.250002,192.060003,311488100,25.409244
2010-01-28,204.930004,205.500004,198.699995,199.289995,293375600,26.365761
2010-01-27,206.849995,210.58,199.530001,207.880005,430642100,27.502206
2010-01-26,205.950001,213.710005,202.580004,205.940001,466777500,27.245547
2010-01-25,202.510002,204.699999,200.190002,203.070002,266424900,26.86585
2010-01-22,206.780006,207.499996,197.16,197.75,220441900,26.162022
2010-01-21,212.079994,213.309996,207.210003,208.069996,152038600,27.527342
2010-01-20,214.910006,215.549994,209.500002,211.73,153038200,28.011555
2010-01-19,208.330002,215.189999,207.240004,215.039995,182501900,28.449462
2010-01-15,210.929995,211.599997,205.869999,205.93,148516900,27.244224
2010-01-14,210.110003,210.459997,209.020004,209.43,108223500,27.707269
2010-01-13,207.870005,210.929995,204.099998,210.650002,151473000,27.868673
2010-01-12,209.189995,209.769995,206.419998,207.720001,148614900,27.481038
2010-01-11,212.799997,213.000002,208.450005,210.110003,115557400,27.797232
2010-01-08,210.299994,212.000006,209.060005,211.980005,111902700,28.04463
2010-01-07,211.75,212.000006,209.050005,210.58,119282800,27.859412
2010-01-06,214.379993,215.23,210.750004,210.969995,138040000,27.911008
2010-01-05,214.599998,215.589994,213.249994,214.379993,150476200,28.362145
2010-01-04,213.429998,214.499996,212.380001,214.009998,123432400,28.313195
2009-12-31,213.130005,213.349997,210.559999,210.730003,88102700,27.879257
2009-12-30,208.83,212.000006,208.310001,211.639997,103021100,27.999648
2009-12-29,212.629993,212.719995,208.729998,209.100006,111301400,27.663611
2009-12-28,211.719999,213.949997,209.610004,211.609997,161141400,27.995679
2009-12-24,203.549999,209.349998,203.349995,209.040005,125222300,27.655673
2009-12-23,201.199999,202.379999,200.810003,202.100006,86381400,26.737522
2009-12-22,199.439999,200.850004,198.659994,200.360006,87378900,26.507322
2009-12-21,196.050001,199.750006,195.670006,198.229998,152976600,26.225525
2009-12-18,193.170002,195.500002,192.600002,195.43,152192600,25.85509
2009-12-17,194.26,195.000004,191.000006,191.859999,97209700,25.382784
2009-12-16,195.100006,196.499998,194.549994,195.030005,88246200,25.802171
2009-12-15,195.829996,197.509995,193.270004,194.169998,104864900,25.688394
2009-12-14,195.369999,197.430006,192.560001,196.979996,123947600,26.060152
2009-12-11,197.780001,198.000006,193.429995,194.669996,107443700,25.754543
2009-12-10,199.50,199.700005,196.120003,196.429996,122417400,25.987388
2009-12-09,191.279999,198.159996,190.310003,197.800001,171195500,26.168637
2009-12-08,189.359995,192.349997,188.700006,189.870007,172599700,25.119511
2009-12-07,193.320005,193.770002,188.680006,188.949999,178689700,24.997796
2009-12-04,199.700005,199.879995,190.280003,193.320005,206721200,25.575941
2009-12-03,197.420006,198.980001,196.270006,196.479998,112179900,25.994003
2009-12-02,198.960001,201.420004,195.749994,196.230005,178815000,25.960929
2009-12-01,202.239996,202.769995,196.830006,196.969995,116440800,26.058829
2009-11-30,201.109997,201.679996,198.769997,199.909996,106214500,26.447787
2009-11-27,199.219994,202.959999,198.370001,200.589998,73814300,26.53775
2009-11-25,205.400002,205.649994,203.760004,204.190001,71613500,27.014025
2009-11-24,205.33,205.879999,202.899998,204.440006,79609600,27.0471
2009-11-23,203.00,206.000002,202.949999,205.879999,118724200,27.237609
2009-11-20,199.150005,200.389994,197.76,199.919996,101666600,26.44911
2009-11-19,204.609997,204.609997,199.799994,200.509996,135581600,26.527166
2009-11-18,206.540001,206.999998,203.999996,205.960001,93580200,27.248193
2009-11-17,206.080004,207.439995,205.000006,206.999998,99128400,27.385783
2009-11-16,205.480003,207.999994,205.010006,206.630003,121301600,27.336833
2009-11-13,202.869997,204.830002,202.070005,204.450006,85810200,27.048423
2009-11-12,203.140003,204.870003,201.430004,201.990004,90932800,26.722968
2009-11-11,204.559996,205.000006,201.83,203.250006,110967500,26.889665
2009-11-10,201.019995,204.980005,201.009995,202.98,100298800,26.853943
2009-11-09,196.939995,201.900002,196.260006,201.460005,132213900,26.65285
2009-11-06,192.51,195.189995,192.399998,194.340002,73774400,25.710885
2009-11-05,192.399998,195.000004,191.819998,194.029995,96200300,25.669871
2009-11-04,190.73,193.850004,190.230001,190.810001,121882600,25.243871
2009-11-03,187.85,189.519999,185.919996,188.749994,130635400,24.971335
2009-11-02,189.800005,192.879995,185.570002,189.309994,169745800,25.045422
2009-10-30,196.060001,196.800005,188.169994,188.500002,179381300,24.938262
2009-10-29,195.000004,196.810005,192.140005,196.349995,142567600,25.976804
2009-10-28,197.709999,198.020006,191.099995,192.399998,204596700,25.454225
2009-10-27,201.659996,202.809996,196.449997,197.370005,189137900,26.11175
2009-10-26,203.670002,206.750006,200.10,202.480001,121084600,26.787794
2009-10-23,205.699995,205.799997,203.230005,203.939995,105196700,26.980949
2009-10-22,204.699999,207.850004,202.510002,205.199997,197848000,27.147646
2009-10-21,199.52,208.709997,199.229994,204.920004,298431700,27.110603
2009-10-20,200.599998,201.749998,197.850002,198.759996,285259800,26.295643
2009-10-19,187.85,189.999996,185.550001,189.860006,235557700,25.118188
2009-10-16,189.349995,190.360004,187.84,188.050005,107856700,24.878728
2009-10-15,189.630001,190.920004,189.529999,190.559996,93389100,25.210796
2009-10-14,192.249994,192.319996,190.230001,191.289999,93877700,25.307374
2009-10-13,190.629997,191.169996,189.700003,190.019997,87005100,25.139355
2009-10-12,191.020006,191.510004,189.640001,190.810001,72006200,25.243871
2009-10-09,188.969999,190.699999,188.620005,190.469994,73318000,25.198889
2009-10-08,190.659998,191.450003,188.889997,189.270006,109552800,25.040132
2009-10-07,189.760004,190.549995,189.030001,190.250002,116417000,25.169784
2009-10-06,187.739998,190.009996,187.300001,190.009996,151271400,25.138032
2009-10-05,186.200003,186.860004,184.269999,186.019999,105783300,24.610161
2009-10-02,181.41,185.939997,181.349998,184.90,138327000,24.461987
2009-10-01,185.349997,186.220003,180.699997,180.860001,131177900,23.927501
2009-09-30,186.130001,186.449995,182.610001,185.349997,134896300,24.521521
2009-09-29,186.730001,187.400003,184.309999,185.379997,86346400,24.52549
2009-09-28,183.870003,186.68,183.330004,186.150002,84361200,24.62736
2009-09-25,182.01,185.50,181.440001,182.369995,111309800,24.127271
2009-09-24,187.199999,187.699997,182.770004,183.820002,137720100,24.319105
2009-09-23,185.399998,188.899998,185.030003,185.50,148390900,24.541366
2009-09-22,185.190006,185.379997,182.850006,184.480003,89188400,24.406422
2009-09-21,184.289999,185.160006,181.620005,184.020006,109428900,24.345565
2009-09-18,185.829994,186.549997,184.759996,185.020002,150395700,24.477863
2009-09-17,181.98,186.790003,181.969999,184.550005,202643000,24.415683
2009-09-16,177.990002,182.750004,177.879999,181.869997,188505800,24.061122
2009-09-15,174.040005,175.650002,173.589994,175.160004,106617700,23.1734
2009-09-14,170.829998,173.900002,170.249998,173.719997,80502800,22.98289
2009-09-11,172.910006,173.179998,170.869999,172.160002,87240300,22.776505
2009-09-10,172.059999,173.25,170.809998,172.559998,122783500,22.829424
2009-09-09,172.780003,174.470001,169.699999,171.140005,202771800,22.641561
2009-09-08,172.979994,173.139997,171.999998,172.930006,78761900,22.878375
2009-09-04,167.279997,170.699995,167.090006,170.309999,93657200,22.531752
2009-09-03,166.440004,167.100006,164.999998,166.549994,73488800,22.034309
2009-09-02,164.620003,167.610004,164.110004,165.180002,91062300,21.853061
2009-09-01,167.99,170.000006,164.939997,165.300005,117257000,21.868938
2009-08-31,168.160004,168.850006,166.500006,168.210005,77834400,22.253926
2009-08-28,172.270004,172.489996,168.529999,170.049994,113425200,22.497354
2009-08-27,168.750004,169.569996,164.829994,169.450006,112295400,22.417977
2009-08-26,168.919994,169.549995,166.759998,167.41,75999700,22.148087
2009-08-25,169.459993,170.940001,169.129999,169.400005,81088700,22.411361
2009-08-24,170.119995,170.709995,168.270006,169.059998,101732400,22.366379
